H K L Icalc Imeasured Err
2.759999999999999787e+00 0.000000000000000000e+00 2.950000000000000000e+01 6.588667686429039350e+02 9.870494534883182496e+02 1.556819298481683234e+02
4.240000000000000213e+00 0.000000000000000000e+00 -2.850000000000000000e+01 1.361177506902153880e+02 4.277794935092388187e+02 1.539718990696841274e+02
3.759999999999999787e+00 0.000000000000000000e+00 -2.850000000000000000e+01 6.170652282752899964e+01 3.015671085026115179e+02 1.628962956147253749e+02
4.240000000000000213e+00 0.000000000000000000e+00 -2.650000000000000000e+01 1.085736997558266921e+03 1.079150080288673053e+03 1.543793015595031193e+02
3.759999999999999787e+00 0.000000000000000000e+00 -2.650000000000000000e+01 8.854150035896957434e+02 6.654720253415871412e+02 1.456062353790180168e+02
4.240000000000000213e+00 0.000000000000000000e+00 -2.550000000000000000e+01 1.263469464628099530e+02 -6.299764039111323655e+01 1.497295348077659582e+02
3.759999999999999787e+00 0.000000000000000000e+00 -2.550000000000000000e+01 1.640120071381906186e+01 1.515800941855704878e+02 1.401195917778809417e+02
4.240000000000000213e+00 0.000000000000000000e+00 -2.450000000000000000e+01 2.196554876874272644e+00 -2.636662190822535194e+02 1.399546243430348511e+02
3.759999999999999787e+00 0.000000000000000000e+00 -2.450000000000000000e+01 2.963744091547569610e+02 -5.949706036361749284e+01 1.438147136943921964e+02
4.240000000000000213e+00 0.000000000000000000e+00 -2.350000000000000000e+01 8.150506245623731729e+02 5.352703570844605565e+02 1.473894447967696237e+02
3.759999999999999787e+00 0.000000000000000000e+00 -2.350000000000000000e+01 1.090732496401582239e+03 1.320947723420045804e+03 1.563157174299020937e+02
4.240000000000000213e+00 0.000000000000000000e+00 -2.250000000000000000e+01 1.177282063549187342e+03 1.139381020902306773e+03 1.589054602979394133e+02
3.759999999999999787e+00 0.000000000000000000e+00 -2.250000000000000000e+01 1.442202369843469796e+03 1.436823730754666030e+03 1.792675527493751417e+02
4.240000000000000213e+00 0.000000000000000000e+00 2.250000000000000000e+01 1.177282063552204363e+03 1.346817852903855965e+03 1.758034902597215137e+02
3.759999999999999787e+00 0.000000000000000000e+00 2.250000000000000000e+01 1.442202369842744929e+03 1.563514063304290175e+03 1.793492577347338681e+02
4.240000000000000213e+00 0.000000000000000000e+00 2.350000000000000000e+01 8.150506245597586030e+02 6.177864504709141329e+02 1.456673892168387852e+02
3.759999999999999787e+00 0.000000000000000000e+00 2.350000000000000000e+01 1.090732496403555160e+03 1.016019849759224599e+03 1.552610075606557416e+02
4.240000000000000213e+00 0.000000000000000000e+00 2.450000000000000000e+01 2.196554876821474878e+00 -1.087029167108703405e+02 1.404675020801074936e+02
3.759999999999999787e+00 0.000000000000000000e+00 2.450000000000000000e+01 2.963744091556350213e+02 3.936073100912472000e+02 1.458641343961050723e+02
4.240000000000000213e+00 0.000000000000000000e+00 2.650000000000000000e+01 1.085736997557150062e+03 8.311430018091923557e+02 1.533158759310333039e+02
3.759999999999999787e+00 0.000000000000000000e+00 2.650000000000000000e+01 8.854150035887282684e+02 5.801200564288301393e+02 1.459341139864151273e+02
4.240000000000000213e+00 0.000000000000000000e+00 2.750000000000000000e+01 1.459705469104098938e+03 1.823365860733669251e+03 1.757092046802756329e+02
3.759999999999999787e+00 0.000000000000000000e+00 2.750000000000000000e+01 1.341861504036977294e+03 1.295510546905919909e+03 1.543078105302029144e+02
4.240000000000000213e+00 0.000000000000000000e+00 2.850000000000000000e+01 1.361177506905914640e+02 5.343770758039318025e+01 1.636657941889507981e+02
3.759999999999999787e+00 0.000000000000000000e+00 2.850000000000000000e+01 6.170652282637912833e+01 -5.358915535005507991e+01 1.592240216251932168e+02
4.240000000000000213e+00 0.000000000000000000e+00 2.950000000000000000e+01 1.159339222904100666e+02 3.175406340823974460e+02 1.461515293496787251e+02
3.759999999999999787e+00 0.000000000000000000e+00 2.950000000000000000e+01 4.508839270671803945e+01 -2.571950526384171098e+00 1.442999940445251639e+02
5.240000000000000213e+00 0.000000000000000000e+00 -2.850000000000000000e+01 2.442615244863199919e+01 -2.403262764718383551e+02 1.505393104287880135e+02
4.759999999999999787e+00 0.000000000000000000e+00 -2.850000000000000000e+01 3.866328630992395574e+02 4.512018956626270665e+02 1.461363874946962085e+02
5.240000000000000213e+00 0.000000000000000000e+00 -2.750000000000000000e+01 2.645254375410143552e+02 2.399172815593192354e+02 1.428338810581194025e+02
4.759999999999999787e+00 0.000000000000000000e+00 -2.750000000000000000e+01 9.351473915134598656e+02 1.035284341076388955e+03 1.452926196078107637e+02
5.240000000000000213e+00 0.000000000000000000e+00 -2.550000000000000000e+01 5.943594615770799692e+02 6.504758112821145914e+02 1.460461720655492002e+02
4.759999999999999787e+00 0.000000000000000000e+00 -2.550000000000000000e+01 5.116451286166226851e+02 -1.672796369767747819e+02 1.712799814083654155e+02
5.240000000000000213e+00 0.000000000000000000e+00 -2.350000000000000000e+01 5.676975179221623193e+02 7.837702533304982353e+02 1.533977035967292579e+02
4.759999999999999787e+00 0.000000000000000000e+00 -2.350000000000000000e+01 6.353258209138354005e+02 6.942461221058620140e+02 1.398072403458597819e+02
5.240000000000000213e+00 0.000000000000000000e+00 2.150000000000000000e+01 2.726152015497100365e+02 3.492847056344035082e+02 1.484705357975110189e+02
4.759999999999999787e+00 0.000000000000000000e+00 2.150000000000000000e+01 4.362174393623307722e+00 -1.926399897575611249e+02 1.499335660175865996e+02
5.240000000000000213e+00 0.000000000000000000e+00 2.250000000000000000e+01 7.538513982025564246e+02 7.566409947456559166e+02 1.490476538728469791e+02
4.759999999999999787e+00 0.000000000000000000e+00 2.250000000000000000e+01 1.060310744644438472e+02 1.268664633570006117e+02 1.393196288552873057e+02
5.240000000000000213e+00 0.000000000000000000e+00 2.350000000000000000e+01 5.676975179248233871e+02 6.714327324523474090e+02 1.547870512995192485e+02
4.759999999999999787e+00 0.000000000000000000e+00 2.350000000000000000e+01 6.353258209134235130e+02 9.818044644321780652e+02 1.425174262919275350e+02
5.240000000000000213e+00 0.000000000000000000e+00 2.450000000000000000e+01 6.669610714052117828e+02 1.205236298777163029e+02 1.740781299086706042e+02
4.759999999999999787e+00 0.000000000000000000e+00 2.450000000000000000e+01 8.485926174183248349e+02 3.371485318047925830e+02 1.580592007366227278e+02
5.240000000000000213e+00 0.000000000000000000e+00 2.550000000000000000e+01 5.943594615776576120e+02 1.482058934509288520e+03 1.731673289859406566e+02
4.759999999999999787e+00 0.000000000000000000e+00 2.550000000000000000e+01 5.116451286159908136e+02 4.188975557391531765e+02 1.650978639701313568e+02
5.240000000000000213e+00 0.000000000000000000e+00 2.650000000000000000e+01 4.855166033847715994e+02 5.415088529498898424e+02 1.391565552713920795e+02
4.759999999999999787e+00 0.000000000000000000e+00 2.650000000000000000e+01 4.326049145206467870e+02 5.809636164732219186e+02 1.489609848248862818e+02
5.240000000000000213e+00 0.000000000000000000e+00 2.750000000000000000e+01 2.645254375419393682e+02 2.555217229382542428e+02 1.402653595644698044e+02
4.759999999999999787e+00 0.000000000000000000e+00 2.750000000000000000e+01 9.351473915163703623e+02 9.440550324455252849e+02 1.455198319280743249e+02
5.240000000000000213e+00 0.000000000000000000e+00 2.850000000000000000e+01 2.442615244857802637e+01 1.706667342297732830e+02 1.531333416095266955e+02
4.759999999999999787e+00 0.000000000000000000e+00 2.850000000000000000e+01 3.866328630990275315e+02 2.719255775097990409e+02 1.460386694295384302e+02
6.240000000000000213e+00 0.000000000000000000e+00 -2.850000000000000000e+01 1.087308612907069971e+02 5.665685425788979046e+01 1.453406222787524769e+02
5.759999999999999787e+00 0.000000000000000000e+00 -2.850000000000000000e+01 2.757889844332052576e+01 8.221643507387489080e+01 1.622025041229327087e+02
6.240000000000000213e+00 0.000000000000000000e+00 -2.650000000000000000e+01 8.155386739551930759e+02 9.129680536428713822e+02 1.534312435078820442e+02
5.759999999999999787e+00 0.000000000000000000e+00 -2.650000000000000000e+01 5.818188968981324933e+02 7.906554688615724444e+02 1.484685164963434261e+02
6.240000000000000213e+00 0.000000000000000000e+00 -2.550000000000000000e+01 1.622029536383054165e+02 3.101285312435938977e+02 1.511883590818916048e+02
5.759999999999999787e+00 0.000000000000000000e+00 -2.550000000000000000e+01 3.873252536683563108e+01 -1.543734757453785278e+02 1.407845136969084479e+02
6.240000000000000213e+00 0.000000000000000000e+00 -2.450000000000000000e+01 2.121892904989806539e+00 3.350085482990834862e+01 1.370038562983721135e+02
5.759999999999999787e+00 0.000000000000000000e+00 -2.450000000000000000e+01 3.171049419747689626e+02 5.877034009405761026e+02 1.453649838015503519e+02
6.240000000000000213e+00 0.000000000000000000e+00 -1.950000000000000000e+01 1.101114008098343675e+03 1.037944244690355845e+03 1.567466170388535147e+02
5.759999999999999787e+00 0.000000000000000000e+00 -1.950000000000000000e+01 3.580481425725259896e+02 3.405213769971742295e+02 1.402221103620074700e+02
6.240000000000000213e+00 0.000000000000000000e+00 -1.750000000000000000e+01 1.222312604632446842e+01 -1.005981519306078553e+02 1.541797538082578569e+02
5.759999999999999787e+00 0.000000000000000000e+00 -1.750000000000000000e+01 6.318804522435412991e+02 4.673977552133728750e+02 1.476409482812102567e+02
6.240000000000000213e+00 0.000000000000000000e+00 -1.650000000000000000e+01 1.513604535534776687e+02 5.961580815336201340e+02 1.503370302229294282e+02
5.759999999999999787e+00 0.000000000000000000e+00 -1.650000000000000000e+01 1.071554817411156137e+03 1.293598909036838450e+03 1.584847685899184455e+02
6.240000000000000213e+00 0.000000000000000000e+00 -1.550000000000000000e+01 2.298832537219568053e+02 -6.491096240351907909e+00 1.453249188241644845e+02
5.759999999999999787e+00 0.000000000000000000e+00 -1.550000000000000000e+01 1.099784337536802354e+02 1.637177703127963468e+01 1.563785283874515812e+02
6.240000000000000213e+00 0.000000000000000000e+00 -1.250000000000000000e+01 3.801324754404024020e+02 3.636571356003405526e+02 1.629068404698679444e+02
5.759999999999999787e+00 0.000000000000000000e+00 -1.250000000000000000e+01 3.030423157696967564e+02 1.900096623700810596e+02 1.422292246472221962e+02
6.240000000000000213e+00 0.000000000000000000e+00 -1.150000000000000000e+01 4.973454431560552393e+02 5.528517842922010459e+02 1.543400517121204132e+02
5.759999999999999787e+00 0.000000000000000000e+00 -1.150000000000000000e+01 3.316750215486142395e+01 1.778989147662068717e+02 1.421905906257513266e+02
6.240000000000000213e+00 0.000000000000000000e+00 -9.500000000000000000e+00 7.700868956599458670e+01 1.418994211615063250e+02 1.495957312642977683e+02
5.759999999999999787e+00 0.000000000000000000e+00 -9.500000000000000000e+00 5.003629558547967235e+02 6.383855488222325221e+02 1.544473641123408640e+02
6.240000000000000213e+00 0.000000000000000000e+00 -7.500000000000000000e+00 1.217529527070473527e+01 -2.975975282718427479e+02 1.563936964242804777e+02
5.759999999999999787e+00 0.000000000000000000e+00 -7.500000000000000000e+00 6.102680556214860985e+01 -5.732515750592574477e+01 1.548167263250324766e+02
6.240000000000000213e+00 0.000000000000000000e+00 -2.500000000000000000e+00 1.329267859240847258e+02 3.996304029292659834e+02 1.513446049686773733e+02
5.759999999999999787e+00 0.000000000000000000e+00 -2.500000000000000000e+00 3.394515109220588442e+02 5.340800465013453504e+02 1.470949018703571483e+02
6.240000000000000213e+00 0.000000000000000000e+00 -1.500000000000000000e+00 1.004812512500875243e+01 3.690438009143690579e+01 1.515322070241999768e+02
5.759999999999999787e+00 0.000000000000000000e+00 -1.500000000000000000e+00 1.430787457437110666e+00 1.955706388253020123e+01 1.508888767437812248e+02
6.240000000000000213e+00 0.000000000000000000e+00 -5.000000000000000000e-01 1.038799109465636761e+01 -2.135676237931475043e+02 1.586562961640665606e+02
5.759999999999999787e+00 0.000000000000000000e+00 -5.000000000000000000e-01 2.633046756891762818e+00 -1.481607971070334315e+02 1.505237146494697811e+02
6.240000000000000213e+00 0.000000000000000000e+00 5.000000000000000000e-01 1.038799109462595105e+01 2.203213991243392229e+02 1.557445198674739970e+02
5.759999999999999787e+00 0.000000000000000000e+00 5.000000000000000000e-01 2.633046756875848882e+00 -1.216239183351863176e+02 1.497516303124944272e+02
6.240000000000000213e+00 0.000000000000000000e+00 1.500000000000000000e+00 1.004812512502967436e+01 -1.240493783020647243e+02 1.542727267495781405e+02
5.759999999999999787e+00 0.000000000000000000e+00 1.500000000000000000e+00 1.430787457491156101e+00 -1.274111058790149400e+02 1.522628022121621143e+02
6.240000000000000213e+00 0.000000000000000000e+00 2.500000000000000000e+00 1.329267859252452695e+02 4.050510191750945523e+02 1.473762391275303116e+02
5.759999999999999787e+00 0.000000000000000000e+00 2.500000000000000000e+00 3.394515109230540020e+02 4.193558439684056793e+02 1.461433973127934394e+02
6.240000000000000213e+00 0.000000000000000000e+00 5.500000000000000000e+00 3.696950790387824100e+02 1.087970792097785306e+03 1.659465804954263035e+02
5.759999999999999787e+00 0.000000000000000000e+00 5.500000000000000000e+00 1.603484512121155703e+01 -4.183429947763215750e+00 1.496513656803705885e+02
6.240000000000000213e+00 0.000000000000000000e+00 6.500000000000000000e+00 1.134189138472826741e+01 -2.493615804736327846e+02 1.587718796437990250e+02
5.759999999999999787e+00 0.000000000000000000e+00 6.500000000000000000e+00 5.253379787758141362e+01 5.094170990516431630e+01 1.461564871977977020e+02
6.240000000000000213e+00 0.000000000000000000e+00 1.150000000000000000e+01 4.973454431549100718e+02 6.490455611685756594e+02 1.563149240115926943e+02
5.759999999999999787e+00 0.000000000000000000e+00 1.150000000000000000e+01 3.316750215476137242e+01 -4.393948871391476132e+02 1.463329292123785876e+02
6.240000000000000213e+00 0.000000000000000000e+00 1.250000000000000000e+01 3.801324754429222139e+02 4.017502009018789977e+02 1.642873340370462074e+02
5.759999999999999787e+00 0.000000000000000000e+00 1.250000000000000000e+01 3.030423157705096173e+02 1.350791411448153667e+02 1.434454314255947338e+02
6.240000000000000213e+00 0.000000000000000000e+00 1.550000000000000000e+01 2.298832537239478597e+02 4.394147454109042883e+01 1.460971490246301698e+02
5.759999999999999787e+00 0.000000000000000000e+00 1.550000000000000000e+01 1.099784337537965087e+02 5.844739290006691590e+01 1.590168279223931620e+02
6.240000000000000213e+00 0.000000000000000000e+00 1.650000000000000000e+01 1.513604535535890818e+02 4.814363541611237451e+01 1.497293391423337710e+02
5.759999999999999787e+00 0.000000000000000000e+00 1.650000000000000000e+01 1.071554817411727981e+03 1.338142614082666114e+03 1.595397983752800144e+02
6.240000000000000213e+00 0.000000000000000000e+00 1.950000000000000000e+01 1.101114008101693798e+03 1.098434932025847957e+03 1.563746627694205529e+02
5.759999999999999787e+00 0.000000000000000000e+00 1.950000000000000000e+01 3.580481425700636464e+02 3.930473202157299966e+02 1.437386748256188582e+02
6.240000000000000213e+00 0.000000000000000000e+00 2.050000000000000000e+01 7.626121635736861037e+01 -1.122976050403376576e+02 1.550205631521186262e+02
5.759999999999999787e+00 0.000000000000000000e+00 2.050000000000000000e+01 2.173545701125264031e+02 1.555475215410115197e+02 1.415591818043781984e+02
6.240000000000000213e+00 0.000000000000000000e+00 2.350000000000000000e+01 5.109977437629215729e+02 4.838537264710757881e+02 1.433209766354876535e+02
5.759999999999999787e+00 0.000000000000000000e+00 2.350000000000000000e+01 7.764926252045911497e+02 9.598456113101565279e+02 1.556238704778286888e+02
6.240000000000000213e+00 0.000000000000000000e+00 2.450000000000000000e+01 2.121892904738955199e+00 -1.135754075805016328e+02 1.405348461014206976e+02
5.759999999999999787e+00 0.000000000000000000e+00 2.450000000000000000e+01 3.171049419760544765e+02 3.947159365017432719e+02 1.422663380336332466e+02
6.240000000000000213e+00 0.000000000000000000e+00 2.550000000000000000e+01 1.622029536384185633e+02 -1.481351898090215400e+02 1.481599840016696135e+02
